employee_code,date,shift,check_in,check_out,regular_minutes,late_minutes,early_leave_minutes,overtime_minutes,status
EMP0001,2026-08-18,GENERAL,2026-08-18 08:30:00,2026-08-18 17:30:00,540,0,0,0,PRESENT
EMP0001,2026-08-19,GENERAL,2026-08-19 08:30:00,2026-08-19 18:18:00,540,0,0,48,PRESENT
EMP0001,2026-08-20,GENERAL,2026-08-20 08:30:00,2026-08-20 17:30:00,540,0,0,0,PRESENT
EMP0001,2026-08-21,GENERAL,2026-08-21 08:30:00,2026-08-21 17:30:00,540,0,0,0,PRESENT
EMP0001,2026-08-24,GENERAL,2026-08-24 08:30:00,2026-08-24 17:30:00,540,0,0,0,PRESENT
EMP0001,2026-08-25,GENERAL,2026-08-25 08:30:00,2026-08-25 17:30:00,540,0,0,0,PRESENT
EMP0001,2026-08-26,GENERAL,2026-08-26 08:30:00,2026-08-26 17:30:00,540,0,0,0,PRESENT
EMP0001,2026-08-27,GENERAL,2026-08-27 08:41:00,2026-08-27 17:30:00,529,11,0,0,PRESENT
EMP0001,2026-08-28,GENERAL,2026-08-28 08:30:00,2026-08-28 17:30:00,540,0,0,0,PRESENT
EMP0001,2026-08-31,GENERAL,2026-08-31 08:30:00,2026-08-31 17:30:00,540,0,0,0,PRESENT
EMP0001,2026-09-01,GENERAL,2026-09-01 08:30:00,2026-09-01 17:30:00,540,0,0,0,PRESENT
EMP0001,2026-09-02,GENERAL,2026-09-02 08:30:00,2026-09-02 17:30:00,540,0,0,0,PRESENT
EMP0001,2026-09-03,GENERAL,2026-09-03 09:08:00,2026-09-03 17:30:00,502,38,0,0,PRESENT
EMP0001,2026-09-04,GENERAL,2026-09-04 08:30:00,2026-09-04 17:30:00,540,0,0,0,PRESENT
EMP0001,2026-09-07,GENERAL,2026-09-07 08:30:00,2026-09-07 18:04:00,513,0,27,61,PRESENT
EMP0001,2026-09-08,GENERAL,,,0,0,0,0,LEAVE
EMP0001,2026-09-09,GENERAL,2026-09-09 08:30:00,2026-09-09 17:30:00,540,0,0,0,PRESENT
EMP0001,2026-09-10,GENERAL,2026-09-10 09:14:00,2026-09-10 18:17:00,496,44,0,47,PRESENT
EMP0001,2026-09-11,GENERAL,2026-09-11 08:30:00,2026-09-11 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-09-11,GENERAL,2025-09-11 08:36:00,2025-09-11 17:30:00,534,6,0,0,PRESENT
EMP0002,2025-09-12,GENERAL,2025-09-12 08:30:00,2025-09-12 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-09-15,GENERAL,2025-09-15 09:06:00,2025-09-15 17:30:00,504,36,0,0,PRESENT
EMP0002,2025-09-16,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-09-17,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-09-18,GENERAL,2025-09-18 09:02:00,2025-09-18 17:30:00,508,32,0,0,PRESENT
EMP0002,2025-09-19,GENERAL,2025-09-19 08:30:00,2025-09-19 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-09-22,GENERAL,2025-09-22 08:30:00,2025-09-22 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-09-23,GENERAL,2025-09-23 08:37:00,2025-09-23 19:05:00,533,7,0,95,PRESENT
EMP0002,2025-09-24,GENERAL,2025-09-24 09:04:00,2025-09-24 17:30:00,506,34,0,0,PRESENT
EMP0002,2025-09-25,GENERAL,2025-09-25 08:30:00,2025-09-25 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-09-26,GENERAL,2025-09-26 08:52:00,2025-09-26 17:30:00,518,22,0,0,PRESENT
EMP0002,2025-09-29,GENERAL,2025-09-29 08:56:00,2025-09-29 17:06:00,490,26,24,0,PRESENT
EMP0002,2025-09-30,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-10-01,GENERAL,2025-10-01 08:30:00,2025-10-01 17:53:00,540,0,0,23,PRESENT
EMP0002,2025-10-02,GENERAL,2025-10-02 08:30:00,2025-10-02 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-10-03,GENERAL,2025-10-03 09:10:00,2025-10-03 17:30:00,500,40,0,0,PRESENT
EMP0002,2025-10-06,GENERAL,2025-10-06 09:07:00,2025-10-06 13:00:00,270,37,0,0,HALF_DAY
EMP0002,2025-10-07,GENERAL,2025-10-07 08:30:00,2025-10-07 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-10-08,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-10-09,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-10-10,GENERAL,2025-10-10 08:30:00,2025-10-10 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-10-13,GENERAL,2025-10-13 08:36:00,2025-10-13 19:01:00,534,6,0,91,PRESENT
EMP0002,2025-10-14,GENERAL,2025-10-14 08:30:00,2025-10-14 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-10-15,GENERAL,2025-10-15 08:30:00,2025-10-15 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-10-16,GENERAL,2025-10-16 09:01:00,2025-10-16 17:30:00,509,31,0,0,PRESENT
EMP0002,2025-10-17,GENERAL,2025-10-17 08:59:00,2025-10-17 17:30:00,511,29,0,0,PRESENT
EMP0002,2025-10-20,GENERAL,2025-10-20 08:30:00,2025-10-20 18:10:00,540,0,0,40,PRESENT
EMP0002,2025-10-21,GENERAL,2025-10-21 08:30:00,2025-10-21 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-10-22,GENERAL,,,0,0,0,0,LEAVE
EMP0002,2025-10-23,GENERAL,2025-10-23 09:03:00,2025-10-23 17:30:00,507,33,0,0,PRESENT
EMP0002,2025-10-24,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-10-27,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-10-28,GENERAL,2025-10-28 08:30:00,2025-10-28 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-10-29,GENERAL,2025-10-29 08:30:00,2025-10-29 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-10-30,GENERAL,2025-10-30 09:14:00,2025-10-30 17:12:00,478,44,18,0,PRESENT
EMP0002,2025-10-31,GENERAL,2025-10-31 09:08:00,2025-10-31 19:22:00,502,38,0,112,PRESENT
EMP0002,2025-11-03,GENERAL,2025-11-03 08:30:00,2025-11-03 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-11-04,GENERAL,2025-11-04 09:01:00,2025-11-04 17:30:00,509,31,0,0,PRESENT
EMP0002,2025-11-05,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-11-06,GENERAL,2025-11-06 08:30:00,2025-11-06 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-11-07,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-11-10,GENERAL,2025-11-10 09:05:00,2025-11-10 17:30:00,505,35,0,0,PRESENT
EMP0002,2025-11-11,GENERAL,2025-11-11 08:30:00,2025-11-11 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-11-12,GENERAL,2025-11-12 08:48:00,2025-11-12 17:30:00,522,18,0,0,PRESENT
EMP0002,2025-11-13,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-11-14,GENERAL,2025-11-14 09:15:00,2025-11-14 17:30:00,495,45,0,0,PRESENT
EMP0002,2025-11-17,GENERAL,2025-11-17 08:30:00,2025-11-17 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-11-18,GENERAL,2025-11-18 09:03:00,2025-11-18 17:30:00,507,33,0,0,PRESENT
EMP0002,2025-11-19,GENERAL,2025-11-19 08:30:00,2025-11-19 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-11-20,GENERAL,2025-11-20 08:30:00,2025-11-20 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-11-21,GENERAL,2025-11-21 09:01:00,2025-11-21 17:30:00,509,31,0,0,PRESENT
EMP0002,2025-11-24,GENERAL,,,0,0,0,0,LEAVE
EMP0002,2025-11-25,GENERAL,2025-11-25 08:30:00,2025-11-25 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-11-26,GENERAL,2025-11-26 08:55:00,2025-11-26 17:30:00,515,25,0,0,PRESENT
EMP0002,2025-11-27,GENERAL,2025-11-27 08:30:00,2025-11-27 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-11-28,GENERAL,2025-11-28 08:30:00,2025-11-28 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-12-01,GENERAL,2025-12-01 08:30:00,2025-12-01 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-12-02,GENERAL,2025-12-02 09:05:00,2025-12-02 17:30:00,505,35,0,0,PRESENT
EMP0002,2025-12-03,GENERAL,2025-12-03 09:08:00,2025-12-03 17:30:00,502,38,0,0,PRESENT
EMP0002,2025-12-04,GENERAL,2025-12-04 08:30:00,2025-12-04 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-12-05,GENERAL,2025-12-05 08:30:00,2025-12-05 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-12-08,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-12-09,GENERAL,2025-12-09 09:01:00,2025-12-09 17:30:00,509,31,0,0,PRESENT
EMP0002,2025-12-10,GENERAL,2025-12-10 08:30:00,2025-12-10 18:19:00,540,0,0,49,PRESENT
EMP0002,2025-12-11,GENERAL,2025-12-11 08:49:00,2025-12-11 17:30:00,521,19,0,0,PRESENT
EMP0002,2025-12-12,GENERAL,2025-12-12 08:30:00,2025-12-12 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-12-15,GENERAL,2025-12-15 08:52:00,2025-12-15 13:00:00,270,22,0,0,HALF_DAY
EMP0002,2025-12-16,GENERAL,2025-12-16 08:30:00,2025-12-16 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-12-17,GENERAL,2025-12-17 08:54:00,2025-12-17 17:30:00,516,24,0,0,PRESENT
EMP0002,2025-12-18,GENERAL,2025-12-18 08:30:00,2025-12-18 19:12:00,540,0,0,102,PRESENT
EMP0002,2025-12-19,GENERAL,2025-12-19 08:30:00,2025-12-19 17:30:00,540,0,0,0,PRESENT
EMP0002,2025-12-22,GENERAL,2025-12-22 09:11:00,2025-12-22 17:30:00,499,41,0,0,PRESENT
EMP0002,2025-12-23,GENERAL,,,0,0,0,0,LEAVE
EMP0002,2025-12-24,GENERAL,2025-12-24 09:10:00,2025-12-24 17:30:00,500,40,0,0,PRESENT
EMP0002,2025-12-25,GENERAL,,,0,0,0,0,HOLIDAY
EMP0002,2025-12-26,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-12-29,GENERAL,2025-12-29 08:56:00,2025-12-29 17:30:00,514,26,0,0,PRESENT
EMP0002,2025-12-30,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2025-12-31,GENERAL,,,0,0,0,0,HOLIDAY
EMP0002,2026-01-01,GENERAL,,,0,0,0,0,HOLIDAY
EMP0002,2026-01-02,GENERAL,2026-01-02 08:41:00,2026-01-02 17:55:00,529,11,0,25,PRESENT
EMP0002,2026-01-05,GENERAL,2026-01-05 09:08:00,2026-01-05 19:22:00,502,38,0,112,PRESENT
EMP0002,2026-01-06,GENERAL,2026-01-06 08:30:00,2026-01-06 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-01-07,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-01-08,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-01-09,GENERAL,2026-01-09 08:30:00,2026-01-09 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-01-12,GENERAL,2026-01-12 08:30:00,2026-01-12 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-01-13,GENERAL,2026-01-13 08:30:00,2026-01-13 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-01-14,GENERAL,2026-01-14 09:05:00,2026-01-14 17:30:00,505,35,0,0,PRESENT
EMP0002,2026-01-15,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-01-16,GENERAL,2026-01-16 08:30:00,2026-01-16 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-01-19,GENERAL,2026-01-19 09:12:00,2026-01-19 17:30:00,498,42,0,0,PRESENT
EMP0002,2026-01-20,GENERAL,2026-01-20 08:38:00,2026-01-20 17:30:00,532,8,0,0,PRESENT
EMP0002,2026-01-21,GENERAL,2026-01-21 08:30:00,2026-01-21 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-01-22,GENERAL,2026-01-22 08:30:00,2026-01-22 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-01-23,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-01-26,GENERAL,2026-01-26 08:30:00,2026-01-26 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-01-27,GENERAL,2026-01-27 09:02:00,2026-01-27 17:30:00,508,32,0,0,PRESENT
EMP0002,2026-01-28,GENERAL,2026-01-28 09:08:00,2026-01-28 17:30:00,502,38,0,0,PRESENT
EMP0002,2026-01-29,GENERAL,2026-01-29 08:49:00,2026-01-29 17:30:00,521,19,0,0,PRESENT
EMP0002,2026-01-30,GENERAL,2026-01-30 08:30:00,2026-01-30 18:30:00,540,0,0,60,PRESENT
EMP0002,2026-02-02,GENERAL,2026-02-02 08:30:00,2026-02-02 18:11:00,540,0,0,41,PRESENT
EMP0002,2026-02-03,GENERAL,2026-02-03 09:01:00,2026-02-03 18:42:00,509,31,0,72,PRESENT
EMP0002,2026-02-04,GENERAL,,,0,0,0,0,HOLIDAY
EMP0002,2026-02-05,GENERAL,2026-02-05 08:43:00,2026-02-05 17:13:00,510,13,17,0,PRESENT
EMP0002,2026-02-06,GENERAL,2026-02-06 08:43:00,2026-02-06 17:30:00,527,13,0,0,PRESENT
EMP0002,2026-02-09,GENERAL,2026-02-09 08:30:00,2026-02-09 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-02-10,GENERAL,2026-02-10 09:14:00,2026-02-10 17:30:00,496,44,0,0,PRESENT
EMP0002,2026-02-11,GENERAL,2026-02-11 08:30:00,2026-02-11 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-02-12,GENERAL,2026-02-12 08:30:00,2026-02-12 17:58:00,540,0,0,28,PRESENT
EMP0002,2026-02-13,GENERAL,2026-02-13 09:14:00,2026-02-13 17:30:00,496,44,0,0,PRESENT
EMP0002,2026-02-16,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-02-17,GENERAL,2026-02-17 09:00:00,2026-02-17 17:30:00,510,30,0,0,PRESENT
EMP0002,2026-02-18,GENERAL,2026-02-18 08:30:00,2026-02-18 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-02-19,GENERAL,2026-02-19 08:30:00,2026-02-19 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-02-20,GENERAL,2026-02-20 08:30:00,2026-02-20 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-02-23,GENERAL,2026-02-23 09:10:00,2026-02-23 18:03:00,500,40,0,33,PRESENT
EMP0002,2026-02-24,GENERAL,2026-02-24 08:56:00,2026-02-24 17:18:00,502,26,12,0,PRESENT
EMP0002,2026-02-25,GENERAL,,,0,0,0,0,LEAVE
EMP0002,2026-02-26,GENERAL,2026-02-26 08:30:00,2026-02-26 17:05:00,515,0,25,0,PRESENT
EMP0002,2026-02-27,GENERAL,2026-02-27 08:30:00,2026-02-27 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-03-02,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-03-03,GENERAL,2026-03-03 08:50:00,2026-03-03 17:30:00,520,20,0,0,PRESENT
EMP0002,2026-03-04,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-03-05,GENERAL,2026-03-05 08:55:00,2026-03-05 17:30:00,515,25,0,0,PRESENT
EMP0002,2026-03-06,GENERAL,2026-03-06 09:15:00,2026-03-06 17:30:00,495,45,0,0,PRESENT
EMP0002,2026-03-09,GENERAL,2026-03-09 08:30:00,2026-03-09 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-03-10,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-03-11,GENERAL,2026-03-11 08:30:00,2026-03-11 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-03-12,GENERAL,2026-03-12 08:30:00,2026-03-12 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-03-13,GENERAL,2026-03-13 08:30:00,2026-03-13 19:11:00,540,0,0,101,PRESENT
EMP0002,2026-03-16,GENERAL,2026-03-16 08:58:00,2026-03-16 17:30:00,512,28,0,0,PRESENT
EMP0002,2026-03-17,GENERAL,2026-03-17 08:30:00,2026-03-17 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-03-18,GENERAL,2026-03-18 08:58:00,2026-03-18 17:30:00,512,28,0,0,PRESENT
EMP0002,2026-03-19,GENERAL,2026-03-19 08:48:00,2026-03-19 17:30:00,522,18,0,0,PRESENT
EMP0002,2026-03-20,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-03-23,GENERAL,2026-03-23 08:49:00,2026-03-23 17:30:00,521,19,0,0,PRESENT
EMP0002,2026-03-24,GENERAL,2026-03-24 08:55:00,2026-03-24 17:30:00,515,25,0,0,PRESENT
EMP0002,2026-03-25,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-03-26,GENERAL,2026-03-26 08:56:00,2026-03-26 17:30:00,514,26,0,0,PRESENT
EMP0002,2026-03-27,GENERAL,2026-03-27 08:30:00,2026-03-27 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-03-30,GENERAL,2026-03-30 08:30:00,2026-03-30 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-03-31,GENERAL,2026-03-31 08:30:00,2026-03-31 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-04-01,GENERAL,2026-04-01 09:00:00,2026-04-01 17:30:00,510,30,0,0,PRESENT
EMP0002,2026-04-02,GENERAL,2026-04-02 08:30:00,2026-04-02 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-04-03,GENERAL,2026-04-03 08:30:00,2026-04-03 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-04-06,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-04-07,GENERAL,2026-04-07 08:30:00,2026-04-07 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-04-08,GENERAL,2026-04-08 08:30:00,2026-04-08 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-04-09,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-04-10,GENERAL,2026-04-10 08:30:00,2026-04-10 18:40:00,540,0,0,70,PRESENT
EMP0002,2026-04-13,GENERAL,2026-04-13 08:30:00,2026-04-13 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-04-14,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-04-15,GENERAL,2026-04-15 09:13:00,2026-04-15 17:30:00,497,43,0,0,PRESENT
EMP0002,2026-04-16,GENERAL,2026-04-16 08:47:00,2026-04-16 17:30:00,523,17,0,0,PRESENT
EMP0002,2026-04-17,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-04-20,GENERAL,2026-04-20 08:38:00,2026-04-20 17:30:00,532,8,0,0,PRESENT
EMP0002,2026-04-21,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-04-22,GENERAL,2026-04-22 08:53:00,2026-04-22 13:00:00,270,23,0,0,HALF_DAY
EMP0002,2026-04-23,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-04-24,GENERAL,,,0,0,0,0,LEAVE
EMP0002,2026-04-27,GENERAL,2026-04-27 08:41:00,2026-04-27 19:27:00,529,11,0,117,PRESENT
EMP0002,2026-04-28,GENERAL,2026-04-28 08:49:00,2026-04-28 17:30:00,521,19,0,0,PRESENT
EMP0002,2026-04-29,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-04-30,GENERAL,2026-04-30 08:44:00,2026-04-30 17:30:00,526,14,0,0,PRESENT
EMP0002,2026-05-01,GENERAL,,,0,0,0,0,HOLIDAY
EMP0002,2026-05-04,GENERAL,2026-05-04 08:47:00,2026-05-04 18:46:00,523,17,0,76,PRESENT
EMP0002,2026-05-05,GENERAL,2026-05-05 08:30:00,2026-05-05 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-05-06,GENERAL,2026-05-06 09:06:00,2026-05-06 17:30:00,504,36,0,0,PRESENT
EMP0002,2026-05-07,GENERAL,2026-05-07 08:30:00,2026-05-07 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-05-08,GENERAL,2026-05-08 08:30:00,2026-05-08 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-05-11,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-05-12,GENERAL,2026-05-12 08:30:00,2026-05-12 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-05-13,GENERAL,2026-05-13 08:30:00,2026-05-13 19:22:00,540,0,0,112,PRESENT
EMP0002,2026-05-14,GENERAL,2026-05-14 08:30:00,2026-05-14 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-05-15,GENERAL,2026-05-15 08:30:00,2026-05-15 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-05-18,GENERAL,2026-05-18 08:30:00,2026-05-18 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-05-19,GENERAL,2026-05-19 09:04:00,2026-05-19 17:30:00,506,34,0,0,PRESENT
EMP0002,2026-05-20,GENERAL,2026-05-20 08:30:00,2026-05-20 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-05-21,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-05-22,GENERAL,2026-05-22 08:54:00,2026-05-22 17:30:00,516,24,0,0,PRESENT
EMP0002,2026-05-25,GENERAL,2026-05-25 08:30:00,2026-05-25 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-05-26,GENERAL,2026-05-26 08:38:00,2026-05-26 17:30:00,532,8,0,0,PRESENT
EMP0002,2026-05-27,GENERAL,2026-05-27 09:14:00,2026-05-27 18:02:00,496,44,0,32,PRESENT
EMP0002,2026-05-28,GENERAL,2026-05-28 08:55:00,2026-05-28 17:30:00,515,25,0,0,PRESENT
EMP0002,2026-05-29,GENERAL,2026-05-29 08:30:00,2026-05-29 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-06-01,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-06-02,GENERAL,,,0,0,0,0,LEAVE
EMP0002,2026-06-03,GENERAL,2026-06-03 08:46:00,2026-06-03 17:30:00,524,16,0,0,PRESENT
EMP0002,2026-06-04,GENERAL,2026-06-04 08:57:00,2026-06-04 17:30:00,513,27,0,0,PRESENT
EMP0002,2026-06-05,GENERAL,2026-06-05 08:46:00,2026-06-05 17:30:00,524,16,0,0,PRESENT
EMP0002,2026-06-08,GENERAL,2026-06-08 08:30:00,2026-06-08 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-06-09,GENERAL,2026-06-09 09:09:00,2026-06-09 18:05:00,501,39,0,35,PRESENT
EMP0002,2026-06-10,GENERAL,2026-06-10 08:52:00,2026-06-10 17:30:00,518,22,0,0,PRESENT
EMP0002,2026-06-11,GENERAL,2026-06-11 08:30:00,2026-06-11 18:09:00,540,0,0,39,PRESENT
EMP0002,2026-06-12,GENERAL,2026-06-12 08:30:00,2026-06-12 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-06-15,GENERAL,2026-06-15 08:30:00,2026-06-15 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-06-16,GENERAL,2026-06-16 08:40:00,2026-06-16 17:06:00,506,10,24,0,PRESENT
EMP0002,2026-06-17,GENERAL,,,0,0,0,0,LEAVE
EMP0002,2026-06-18,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-06-19,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-06-22,GENERAL,2026-06-22 08:30:00,2026-06-22 17:55:00,540,0,0,25,PRESENT
EMP0002,2026-06-23,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-06-24,GENERAL,2026-06-24 08:30:00,2026-06-24 18:10:00,540,0,0,40,PRESENT
EMP0002,2026-06-25,GENERAL,2026-06-25 08:30:00,2026-06-25 17:09:00,519,0,21,0,PRESENT
EMP0002,2026-06-26,GENERAL,2026-06-26 08:30:00,2026-06-26 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-06-29,GENERAL,2026-06-29 08:30:00,2026-06-29 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-06-30,GENERAL,2026-06-30 08:57:00,2026-06-30 17:30:00,513,27,0,0,PRESENT
EMP0002,2026-07-01,GENERAL,2026-07-01 08:49:00,2026-07-01 18:27:00,521,19,0,57,PRESENT
EMP0002,2026-07-02,GENERAL,2026-07-02 09:15:00,2026-07-02 17:06:00,471,45,24,0,PRESENT
EMP0002,2026-07-03,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-07-06,GENERAL,,,0,0,0,0,LEAVE
EMP0002,2026-07-07,GENERAL,2026-07-07 08:59:00,2026-07-07 17:30:00,511,29,0,0,PRESENT
EMP0002,2026-07-08,GENERAL,2026-07-08 08:30:00,2026-07-08 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-07-09,GENERAL,2026-07-09 09:08:00,2026-07-09 17:10:00,482,38,20,0,PRESENT
EMP0002,2026-07-10,GENERAL,2026-07-10 08:58:00,2026-07-10 17:58:00,512,28,0,28,PRESENT
EMP0002,2026-07-13,GENERAL,2026-07-13 09:10:00,2026-07-13 17:30:00,500,40,0,0,PRESENT
EMP0002,2026-07-14,GENERAL,,,0,0,0,0,LEAVE
EMP0002,2026-07-15,GENERAL,2026-07-15 08:30:00,2026-07-15 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-07-16,GENERAL,2026-07-16 08:41:00,2026-07-16 17:13:00,512,11,17,0,PRESENT
EMP0002,2026-07-17,GENERAL,2026-07-17 08:30:00,2026-07-17 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-07-20,GENERAL,2026-07-20 08:45:00,2026-07-20 17:30:00,525,15,0,0,PRESENT
EMP0002,2026-07-21,GENERAL,2026-07-21 08:30:00,2026-07-21 13:00:00,270,0,0,0,HALF_DAY
EMP0002,2026-07-22,GENERAL,,,0,0,0,0,LEAVE
EMP0002,2026-07-23,GENERAL,2026-07-23 08:37:00,2026-07-23 17:30:00,533,7,0,0,PRESENT
EMP0002,2026-07-24,GENERAL,2026-07-24 08:51:00,2026-07-24 17:30:00,519,21,0,0,PRESENT
EMP0002,2026-07-27,GENERAL,2026-07-27 08:30:00,2026-07-27 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-07-28,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-07-29,GENERAL,2026-07-29 08:30:00,2026-07-29 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-07-30,GENERAL,2026-07-30 08:43:00,2026-07-30 17:30:00,527,13,0,0,PRESENT
EMP0002,2026-07-31,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-08-03,GENERAL,2026-08-03 08:30:00,2026-08-03 18:05:00,540,0,0,35,PRESENT
EMP0002,2026-08-04,GENERAL,,,0,0,0,0,ABSENT
EMP0002,2026-08-05,GENERAL,2026-08-05 08:30:00,2026-08-05 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-08-06,GENERAL,2026-08-06 08:30:00,2026-08-06 17:30:00,540,0,0,0,PRESENT
EMP0002,2026-08-07,GENERAL,2026-08-07 09:12:00,2026-08-07 18:25:00,498,42,0,55,PRESENT
EMP0002,2026-08-10,GENERAL,2026-08-10 08:30:00,2026-08-10 18:36:00,540,0,0,66,PRESENT
EMP0002,2026-08-11,GENERAL,2026-08-11 08:30:00,2026-08-11 17:25:00,535,0,5,0,PRESENT
