employee_code,kpi_code,period,target,actual,achievement_percentage,weight,weighted_score,source
EMP0067,COST_EFFICIENCY,2025-10,90,68.4,76,20,15.2,MANUAL
EMP0068,ATTENDANCE_RATE,2025-10,95,91.3,96.11,30,28.83,ATTENDANCE
EMP0068,PUNCTUALITY,2025-10,90,66.67,74.07,20,14.81,ATTENDANCE
EMP0068,TASK_COMPLETION_RATE,2025-10,95,81.57,85.86,30,25.76,MANUAL
EMP0068,COST_EFFICIENCY,2025-10,90,69.26,76.95,20,15.39,MANUAL
EMP0069,ATTENDANCE_RATE,2025-10,95,82.61,86.96,30,26.09,ATTENDANCE
EMP0069,PUNCTUALITY,2025-10,90,84.21,93.57,20,18.71,ATTENDANCE
EMP0069,TASK_COMPLETION_RATE,2025-10,95,64.08,67.45,30,20.24,MANUAL
EMP0069,COST_EFFICIENCY,2025-10,90,66.46,73.84,20,14.77,MANUAL
EMP0070,ATTENDANCE_RATE,2025-10,95,86.96,91.53,30,27.46,ATTENDANCE
EMP0070,PUNCTUALITY,2025-10,90,75,83.33,20,16.67,ATTENDANCE
EMP0070,TASK_COMPLETION_RATE,2025-10,95,63.8,67.16,30,20.15,MANUAL
EMP0070,COST_EFFICIENCY,2025-10,90,68.99,76.65,20,15.33,MANUAL
EMP0071,ATTENDANCE_RATE,2025-10,95,91.3,96.11,15,14.42,ATTENDANCE
EMP0071,TASK_COMPLETION_RATE,2025-10,95,73.72,77.6,25,19.4,MANUAL
EMP0071,COST_EFFICIENCY,2025-10,90,71.28,79.2,20,15.84,MANUAL
EMP0071,MANAGEMENT_EFFECTIVENESS,2025-10,90,69.12,76.8,40,30.72,MANUAL
EMP0072,ATTENDANCE_RATE,2025-10,95,82.61,86.96,30,26.09,ATTENDANCE
EMP0072,PUNCTUALITY,2025-10,90,57.89,64.33,20,12.87,ATTENDANCE
EMP0072,TASK_COMPLETION_RATE,2025-10,95,48.34,50.88,35,17.81,MANUAL
EMP0072,COST_EFFICIENCY,2025-10,90,41.9,46.56,15,6.98,MANUAL
EMP0073,ATTENDANCE_RATE,2025-10,95,91.3,96.11,30,28.83,ATTENDANCE
EMP0073,PUNCTUALITY,2025-10,90,90.48,100.53,20,20.11,ATTENDANCE
EMP0073,TASK_COMPLETION_RATE,2025-10,95,67.69,71.25,35,24.94,MANUAL
EMP0073,COST_EFFICIENCY,2025-10,90,65.47,72.75,15,10.91,MANUAL
EMP0075,ATTENDANCE_RATE,2025-10,95,91.3,96.11,30,28.83,ATTENDANCE
EMP0075,PUNCTUALITY,2025-10,90,61.9,68.78,20,13.76,ATTENDANCE
EMP0075,TASK_COMPLETION_RATE,2025-10,95,65.19,68.62,35,24.02,MANUAL
EMP0075,COST_EFFICIENCY,2025-10,90,61.76,68.62,15,10.29,MANUAL
EMP0076,ATTENDANCE_RATE,2025-10,95,86.96,91.53,30,27.46,ATTENDANCE
EMP0076,PUNCTUALITY,2025-10,90,70,77.78,20,15.56,ATTENDANCE
EMP0076,TASK_COMPLETION_RATE,2025-10,95,66.58,70.08,35,24.53,MANUAL
EMP0076,COST_EFFICIENCY,2025-10,90,67.01,74.46,15,11.17,MANUAL
EMP0077,ATTENDANCE_RATE,2025-10,95,95.65,100.69,30,30.21,ATTENDANCE
EMP0077,PUNCTUALITY,2025-10,90,68.18,75.76,20,15.15,ATTENDANCE
EMP0077,TASK_COMPLETION_RATE,2025-10,95,66.1,69.58,35,24.35,MANUAL
EMP0077,COST_EFFICIENCY,2025-10,90,66.46,73.84,15,11.08,MANUAL
EMP0078,ATTENDANCE_RATE,2025-10,95,100,105.26,30,31.58,ATTENDANCE
EMP0078,PUNCTUALITY,2025-10,90,100,111.11,20,22.22,ATTENDANCE
EMP0078,TASK_COMPLETION_RATE,2025-10,95,66.5,70,35,24.5,MANUAL
EMP0078,COST_EFFICIENCY,2025-10,90,63.63,70.7,15,10.61,MANUAL
EMP0079,ATTENDANCE_RATE,2025-10,95,86.96,91.53,30,27.46,ATTENDANCE
EMP0079,PUNCTUALITY,2025-10,90,55,61.11,20,12.22,ATTENDANCE
EMP0079,TASK_COMPLETION_RATE,2025-10,95,70.45,74.16,35,25.96,MANUAL
EMP0079,COST_EFFICIENCY,2025-10,90,62.86,69.84,15,10.48,MANUAL
EMP0080,ATTENDANCE_RATE,2025-10,95,95.65,100.69,30,30.21,ATTENDANCE
EMP0080,PUNCTUALITY,2025-10,90,68.18,75.76,20,15.15,ATTENDANCE
EMP0080,TASK_COMPLETION_RATE,2025-10,95,96.67,101.76,35,35.62,MANUAL
EMP0080,COST_EFFICIENCY,2025-10,90,100,111.11,15,16.67,MANUAL
EMP0082,ATTENDANCE_RATE,2025-10,95,82.61,86.96,30,26.09,ATTENDANCE
EMP0082,PUNCTUALITY,2025-10,90,73.68,81.87,20,16.37,ATTENDANCE
EMP0082,TASK_COMPLETION_RATE,2025-10,95,81.79,86.1,35,30.14,MANUAL
EMP0082,COST_EFFICIENCY,2025-10,90,71.59,79.54,15,11.93,MANUAL
EMP0083,ATTENDANCE_RATE,2025-10,95,100,105.26,15,15.79,ATTENDANCE
EMP0083,TASK_COMPLETION_RATE,2025-10,95,74.3,78.21,35,27.37,MANUAL
EMP0083,MANAGEMENT_EFFECTIVENESS,2025-10,90,76.08,84.53,50,42.27,MANUAL
EMP0084,ATTENDANCE_RATE,2025-10,95,95.65,100.69,30,30.21,ATTENDANCE
EMP0084,PUNCTUALITY,2025-10,90,77.27,85.86,20,17.17,ATTENDANCE
EMP0084,TASK_COMPLETION_RATE,2025-10,95,65.89,69.36,50,34.68,MANUAL
EMP0085,ATTENDANCE_RATE,2025-10,95,86.96,91.53,30,27.46,ATTENDANCE
EMP0085,PUNCTUALITY,2025-10,90,75,83.33,20,16.67,ATTENDANCE
EMP0085,TASK_COMPLETION_RATE,2025-10,95,77.06,81.12,50,40.56,MANUAL
EMP0086,ATTENDANCE_RATE,2025-10,95,100,105.26,30,31.58,ATTENDANCE
EMP0086,PUNCTUALITY,2025-10,90,91.3,101.45,20,20.29,ATTENDANCE
EMP0086,TASK_COMPLETION_RATE,2025-10,95,65.25,68.68,50,34.34,MANUAL
EMP0087,ATTENDANCE_RATE,2025-10,95,91.3,96.11,30,28.83,ATTENDANCE
EMP0087,PUNCTUALITY,2025-10,90,71.43,79.37,20,15.87,ATTENDANCE
EMP0087,TASK_COMPLETION_RATE,2025-10,95,73.36,77.22,50,38.61,MANUAL
EMP0089,ATTENDANCE_RATE,2025-10,95,91.3,96.11,30,28.83,ATTENDANCE
EMP0089,PUNCTUALITY,2025-10,90,90.48,100.53,20,20.11,ATTENDANCE
EMP0089,TASK_COMPLETION_RATE,2025-10,95,62.73,66.03,50,33.02,MANUAL
EMP0091,ATTENDANCE_RATE,2025-10,95,78.26,82.38,10,8.24,ATTENDANCE
EMP0091,TASK_COMPLETION_RATE,2025-10,95,64.24,67.62,20,13.52,MANUAL
EMP0091,COST_EFFICIENCY,2025-10,90,59.62,66.24,25,16.56,MANUAL
EMP0091,MANAGEMENT_EFFECTIVENESS,2025-10,90,64.58,71.76,45,32.29,MANUAL
EMP0092,ATTENDANCE_RATE,2025-10,95,100,105.26,25,26.32,ATTENDANCE
EMP0092,PUNCTUALITY,2025-10,90,100,111.11,15,16.67,ATTENDANCE
EMP0092,TASK_COMPLETION_RATE,2025-10,95,63.61,66.96,30,20.09,MANUAL
EMP0092,COST_EFFICIENCY,2025-10,90,68.04,75.6,30,22.68,MANUAL
EMP0093,ATTENDANCE_RATE,2025-10,95,86.96,91.53,25,22.88,ATTENDANCE
EMP0093,PUNCTUALITY,2025-10,90,75,83.33,15,12.5,ATTENDANCE
EMP0093,TASK_COMPLETION_RATE,2025-10,95,70.76,74.48,30,22.34,MANUAL
EMP0093,COST_EFFICIENCY,2025-10,90,69.08,76.76,30,23.03,MANUAL
EMP0094,ATTENDANCE_RATE,2025-10,95,86.96,91.53,25,22.88,ATTENDANCE
EMP0094,PUNCTUALITY,2025-10,90,80,88.89,15,13.33,ATTENDANCE
EMP0094,TASK_COMPLETION_RATE,2025-10,95,65.43,68.87,30,20.66,MANUAL
EMP0094,COST_EFFICIENCY,2025-10,90,61.34,68.16,30,20.45,MANUAL
EMP0095,ATTENDANCE_RATE,2025-10,95,100,105.26,25,26.32,ATTENDANCE
EMP0095,PUNCTUALITY,2025-10,90,86.96,96.62,15,14.49,ATTENDANCE
EMP0095,TASK_COMPLETION_RATE,2025-10,95,71.16,74.9,30,22.47,MANUAL
EMP0095,COST_EFFICIENCY,2025-10,90,67.41,74.9,30,22.47,MANUAL
EMP0096,ATTENDANCE_RATE,2025-10,95,69.57,73.23,25,18.31,ATTENDANCE
EMP0096,PUNCTUALITY,2025-10,90,56.25,62.5,15,9.38,ATTENDANCE
EMP0096,TASK_COMPLETION_RATE,2025-10,95,94.05,99,30,29.7,MANUAL
EMP0096,COST_EFFICIENCY,2025-10,90,96.3,107,30,32.1,MANUAL
EMP0097,ATTENDANCE_RATE,2025-10,95,91.3,96.11,25,24.03,ATTENDANCE
EMP0097,PUNCTUALITY,2025-10,90,76.19,84.66,15,12.7,ATTENDANCE
EMP0097,TASK_COMPLETION_RATE,2025-10,95,100,105.26,30,31.58,MANUAL
EMP0097,COST_EFFICIENCY,2025-10,90,95.48,106.09,30,31.83,MANUAL
EMP0098,ATTENDANCE_RATE,2025-10,95,91.3,96.11,25,24.03,ATTENDANCE
EMP0098,PUNCTUALITY,2025-10,90,100,111.11,15,16.67,ATTENDANCE
EMP0098,TASK_COMPLETION_RATE,2025-10,95,83.58,87.98,30,26.39,MANUAL
EMP0098,COST_EFFICIENCY,2025-10,90,77.69,86.32,30,25.9,MANUAL
EMP0100,ATTENDANCE_RATE,2025-10,95,95.65,100.69,25,25.17,ATTENDANCE
EMP0100,PUNCTUALITY,2025-10,90,72.73,80.81,15,12.12,ATTENDANCE
EMP0100,TASK_COMPLETION_RATE,2025-10,95,40.3,42.42,30,12.73,MANUAL
EMP0100,COST_EFFICIENCY,2025-10,90,35.91,39.9,30,11.97,MANUAL
EMP0001,ATTENDANCE_RATE,2025-11,95,100,105.26,10,10.53,ATTENDANCE
EMP0001,MANAGEMENT_EFFECTIVENESS,2025-11,90,64.45,71.61,90,64.45,MANUAL
EMP0002,ATTENDANCE_RATE,2025-11,95,80,84.21,15,12.63,ATTENDANCE
EMP0002,TASK_COMPLETION_RATE,2025-11,95,75.1,79.05,35,27.67,MANUAL
EMP0002,MANAGEMENT_EFFECTIVENESS,2025-11,90,81.09,90.1,50,45.05,MANUAL
EMP0003,ATTENDANCE_RATE,2025-11,95,75,78.95,35,27.63,ATTENDANCE
EMP0003,PUNCTUALITY,2025-11,90,73.33,81.48,25,20.37,ATTENDANCE
EMP0003,TASK_COMPLETION_RATE,2025-11,95,89.35,94.05,40,37.62,MANUAL
EMP0004,ATTENDANCE_RATE,2025-11,95,100,105.26,35,36.84,ATTENDANCE
EMP0004,PUNCTUALITY,2025-11,90,100,111.11,25,27.78,ATTENDANCE
EMP0004,TASK_COMPLETION_RATE,2025-11,95,78.85,83,40,33.2,MANUAL
EMP0005,ATTENDANCE_RATE,2025-11,95,85,89.47,35,31.31,ATTENDANCE
EMP0005,PUNCTUALITY,2025-11,90,64.71,71.9,25,17.98,ATTENDANCE
EMP0005,TASK_COMPLETION_RATE,2025-11,95,78.68,82.82,40,33.13,MANUAL
EMP0007,ATTENDANCE_RATE,2025-11,95,95,100,35,35,ATTENDANCE
EMP0007,PUNCTUALITY,2025-11,90,94.74,105.26,25,26.32,ATTENDANCE
EMP0007,TASK_COMPLETION_RATE,2025-11,95,100,105.26,40,42.1,MANUAL
EMP0008,ATTENDANCE_RATE,2025-11,95,90,94.74,35,33.16,ATTENDANCE
EMP0008,PUNCTUALITY,2025-11,90,66.67,74.07,25,18.52,ATTENDANCE
EMP0008,TASK_COMPLETION_RATE,2025-11,95,78.8,82.95,40,33.18,MANUAL
EMP0009,ATTENDANCE_RATE,2025-11,95,95,100,15,15,ATTENDANCE
EMP0009,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,82.82,82.82,25,20.71,PRODUCTION
EMP0009,QUALITY_RATE,2025-11,98,95.58,97.53,15,14.63,PRODUCTION
EMP0009,DEFECT_RATE,2025-11,2,4.42,45.23,10,4.52,PRODUCTION
EMP0009,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0009,MANAGEMENT_EFFECTIVENESS,2025-11,90,55.33,61.48,25,15.37,MANUAL
EMP0010,ATTENDANCE_RATE,2025-11,95,85,89.47,20,17.89,ATTENDANCE
EMP0010,PUNCTUALITY,2025-11,90,76.47,84.97,10,8.5,ATTENDANCE
EMP0010,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,55.65,55.65,30,16.7,PRODUCTION
EMP0010,QUALITY_RATE,2025-11,98,89.69,91.52,20,18.3,PRODUCTION
EMP0010,DEFECT_RATE,2025-11,2,10.31,19.39,10,1.94,PRODUCTION
EMP0010,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0011,ATTENDANCE_RATE,2025-11,95,90,94.74,20,18.95,ATTENDANCE
EMP0011,PUNCTUALITY,2025-11,90,72.22,80.25,10,8.03,ATTENDANCE
EMP0011,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,77.52,77.52,30,23.26,PRODUCTION
EMP0011,QUALITY_RATE,2025-11,98,97.83,99.83,20,19.97,PRODUCTION
EMP0011,DEFECT_RATE,2025-11,2,2.17,92.36,10,9.24,PRODUCTION
EMP0011,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0012,ATTENDANCE_RATE,2025-11,95,95,100,20,20,ATTENDANCE
EMP0012,PUNCTUALITY,2025-11,90,63.16,70.18,10,7.02,ATTENDANCE
EMP0012,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,73.89,73.89,30,22.17,PRODUCTION
EMP0012,QUALITY_RATE,2025-11,98,97.8,99.79,20,19.96,PRODUCTION
EMP0012,DEFECT_RATE,2025-11,2,2.2,90.76,10,9.08,PRODUCTION
EMP0012,SAFETY_INCIDENTS,2025-11,0,1,100,10,10,PRODUCTION
EMP0013,ATTENDANCE_RATE,2025-11,95,100,105.26,20,21.05,ATTENDANCE
EMP0013,PUNCTUALITY,2025-11,90,75,83.33,10,8.33,ATTENDANCE
EMP0013,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,99.55,99.55,30,29.87,PRODUCTION
EMP0013,QUALITY_RATE,2025-11,98,99.8,101.83,20,20.37,PRODUCTION
EMP0013,DEFECT_RATE,2025-11,2,0.2,150,10,15,PRODUCTION
EMP0013,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0014,ATTENDANCE_RATE,2025-11,95,75,78.95,20,15.79,ATTENDANCE
EMP0014,PUNCTUALITY,2025-11,90,73.33,81.48,10,8.15,ATTENDANCE
EMP0014,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,74.05,74.05,30,22.22,PRODUCTION
EMP0014,QUALITY_RATE,2025-11,98,95.8,97.75,20,19.55,PRODUCTION
EMP0014,DEFECT_RATE,2025-11,2,4.2,47.58,10,4.76,PRODUCTION
EMP0014,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0015,ATTENDANCE_RATE,2025-11,95,100,105.26,20,21.05,ATTENDANCE
EMP0015,PUNCTUALITY,2025-11,90,60,66.67,10,6.67,ATTENDANCE
EMP0015,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,73.14,73.14,30,21.94,PRODUCTION
EMP0015,QUALITY_RATE,2025-11,98,96.62,98.59,20,19.72,PRODUCTION
EMP0015,DEFECT_RATE,2025-11,2,3.38,59.22,10,5.92,PRODUCTION
EMP0015,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0016,ATTENDANCE_RATE,2025-11,95,85,89.47,20,17.89,ATTENDANCE
EMP0016,PUNCTUALITY,2025-11,90,82.35,91.5,10,9.15,ATTENDANCE
EMP0016,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,69.71,69.71,30,20.91,PRODUCTION
EMP0016,QUALITY_RATE,2025-11,98,96.84,98.81,20,19.76,PRODUCTION
EMP0016,DEFECT_RATE,2025-11,2,3.16,63.26,10,6.33,PRODUCTION
EMP0016,SAFETY_INCIDENTS,2025-11,0,1,100,10,10,PRODUCTION
EMP0017,ATTENDANCE_RATE,2025-11,95,85,89.47,20,17.89,ATTENDANCE
EMP0017,PUNCTUALITY,2025-11,90,76.47,84.97,10,8.5,ATTENDANCE
EMP0017,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,76.07,76.07,30,22.82,PRODUCTION
EMP0017,QUALITY_RATE,2025-11,98,95.51,97.46,20,19.49,PRODUCTION
EMP0017,DEFECT_RATE,2025-11,2,4.49,44.58,10,4.46,PRODUCTION
EMP0017,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0018,ATTENDANCE_RATE,2025-11,95,85,89.47,20,17.89,ATTENDANCE
EMP0018,PUNCTUALITY,2025-11,90,94.12,104.58,10,10.46,ATTENDANCE
EMP0018,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,63.34,63.34,30,19,PRODUCTION
EMP0018,QUALITY_RATE,2025-11,98,95.64,97.59,20,19.52,PRODUCTION
EMP0018,DEFECT_RATE,2025-11,2,4.36,45.88,10,4.59,PRODUCTION
EMP0018,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0019,ATTENDANCE_RATE,2025-11,95,100,105.26,20,21.05,ATTENDANCE
EMP0019,PUNCTUALITY,2025-11,90,100,111.11,10,11.11,ATTENDANCE
EMP0019,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,78.33,78.33,30,23.5,PRODUCTION
EMP0019,QUALITY_RATE,2025-11,98,96.38,98.35,20,19.67,PRODUCTION
EMP0019,DEFECT_RATE,2025-11,2,3.62,55.3,10,5.53,PRODUCTION
EMP0019,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0020,ATTENDANCE_RATE,2025-11,95,95,100,20,20,ATTENDANCE
EMP0020,PUNCTUALITY,2025-11,90,94.74,105.26,10,10.53,ATTENDANCE
EMP0020,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,67.44,67.44,30,20.23,PRODUCTION
EMP0020,QUALITY_RATE,2025-11,98,96.67,98.64,20,19.73,PRODUCTION
EMP0020,DEFECT_RATE,2025-11,2,3.33,60,10,6,PRODUCTION
EMP0020,SAFETY_INCIDENTS,2025-11,0,1,100,10,10,PRODUCTION
EMP0022,ATTENDANCE_RATE,2025-11,95,100,105.26,20,21.05,ATTENDANCE
EMP0022,PUNCTUALITY,2025-11,90,95,105.56,10,10.56,ATTENDANCE
EMP0022,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,65.18,65.18,30,19.55,PRODUCTION
EMP0022,QUALITY_RATE,2025-11,98,96.45,98.42,20,19.68,PRODUCTION
EMP0022,DEFECT_RATE,2025-11,2,3.55,56.39,10,5.64,PRODUCTION
EMP0022,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0023,ATTENDANCE_RATE,2025-11,95,80,84.21,20,16.84,ATTENDANCE
EMP0023,PUNCTUALITY,2025-11,90,81.25,90.28,10,9.03,ATTENDANCE
EMP0023,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,114.07,114.07,30,34.22,PRODUCTION
EMP0023,QUALITY_RATE,2025-11,98,99.63,101.66,20,20.33,PRODUCTION
EMP0023,DEFECT_RATE,2025-11,2,0.37,150,10,15,PRODUCTION
EMP0023,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0024,ATTENDANCE_RATE,2025-11,95,100,105.26,20,21.05,ATTENDANCE
EMP0024,PUNCTUALITY,2025-11,90,100,111.11,10,11.11,ATTENDANCE
EMP0024,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,74.71,74.71,30,22.41,PRODUCTION
EMP0024,QUALITY_RATE,2025-11,98,95.53,97.48,20,19.5,PRODUCTION
EMP0024,DEFECT_RATE,2025-11,2,4.47,44.77,10,4.48,PRODUCTION
EMP0024,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0025,ATTENDANCE_RATE,2025-11,95,95,100,20,20,ATTENDANCE
EMP0025,PUNCTUALITY,2025-11,90,78.95,87.72,10,8.77,ATTENDANCE
EMP0025,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,73.69,73.69,30,22.11,PRODUCTION
EMP0025,QUALITY_RATE,2025-11,98,95.73,97.68,20,19.54,PRODUCTION
EMP0025,DEFECT_RATE,2025-11,2,4.27,46.85,10,4.68,PRODUCTION
EMP0025,SAFETY_INCIDENTS,2025-11,0,1,100,10,10,PRODUCTION
EMP0026,ATTENDANCE_RATE,2025-11,95,85,89.47,20,17.89,ATTENDANCE
EMP0026,PUNCTUALITY,2025-11,90,76.47,84.97,10,8.5,ATTENDANCE
EMP0026,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,108.89,108.89,30,32.67,PRODUCTION
EMP0026,QUALITY_RATE,2025-11,98,98.67,100.69,20,20.14,PRODUCTION
EMP0026,DEFECT_RATE,2025-11,2,1.33,150,10,15,PRODUCTION
EMP0026,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0027,ATTENDANCE_RATE,2025-11,95,95,100,20,20,ATTENDANCE
EMP0027,PUNCTUALITY,2025-11,90,78.95,87.72,10,8.77,ATTENDANCE
EMP0027,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,107.3,107.3,30,32.19,PRODUCTION
EMP0027,QUALITY_RATE,2025-11,98,98.8,100.81,20,20.16,PRODUCTION
EMP0027,DEFECT_RATE,2025-11,2,1.2,150,10,15,PRODUCTION
EMP0027,SAFETY_INCIDENTS,2025-11,0,1,100,10,10,PRODUCTION
EMP0028,ATTENDANCE_RATE,2025-11,95,85,89.47,20,17.89,ATTENDANCE
EMP0028,PUNCTUALITY,2025-11,90,70.59,78.43,10,7.84,ATTENDANCE
EMP0028,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,76.35,76.35,30,22.91,PRODUCTION
EMP0028,QUALITY_RATE,2025-11,98,96.47,98.44,20,19.69,PRODUCTION
EMP0028,DEFECT_RATE,2025-11,2,3.53,56.61,10,5.66,PRODUCTION
EMP0028,SAFETY_INCIDENTS,2025-11,0,1,100,10,10,PRODUCTION
EMP0030,ATTENDANCE_RATE,2025-11,95,85,89.47,20,17.89,ATTENDANCE
EMP0030,PUNCTUALITY,2025-11,90,82.35,91.5,10,9.15,ATTENDANCE
EMP0030,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,48.23,48.23,30,14.47,PRODUCTION
EMP0030,QUALITY_RATE,2025-11,98,93.67,95.58,20,19.12,PRODUCTION
EMP0030,DEFECT_RATE,2025-11,2,6.33,31.59,10,3.16,PRODUCTION
EMP0030,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0031,ATTENDANCE_RATE,2025-11,95,100,105.26,20,21.05,ATTENDANCE
EMP0031,PUNCTUALITY,2025-11,90,95,105.56,10,10.56,ATTENDANCE
EMP0031,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,72.12,72.12,30,21.64,PRODUCTION
EMP0031,QUALITY_RATE,2025-11,98,96.52,98.49,20,19.7,PRODUCTION
EMP0031,DEFECT_RATE,2025-11,2,3.48,57.48,10,5.75,PRODUCTION
EMP0031,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0032,ATTENDANCE_RATE,2025-11,95,90,94.74,20,18.95,ATTENDANCE
EMP0032,PUNCTUALITY,2025-11,90,94.44,104.94,10,10.49,ATTENDANCE
EMP0032,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,108.73,108.73,30,32.62,PRODUCTION
EMP0032,QUALITY_RATE,2025-11,98,98.86,100.88,20,20.18,PRODUCTION
EMP0032,DEFECT_RATE,2025-11,2,1.14,150,10,15,PRODUCTION
EMP0032,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0033,ATTENDANCE_RATE,2025-11,95,90,94.74,20,18.95,ATTENDANCE
EMP0033,PUNCTUALITY,2025-11,90,72.22,80.25,10,8.03,ATTENDANCE
EMP0033,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,83.57,83.57,30,25.07,PRODUCTION
EMP0033,QUALITY_RATE,2025-11,98,96.82,98.79,20,19.76,PRODUCTION
EMP0033,DEFECT_RATE,2025-11,2,3.18,62.8,10,6.28,PRODUCTION
EMP0033,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0034,ATTENDANCE_RATE,2025-11,95,85,89.47,20,17.89,ATTENDANCE
EMP0034,PUNCTUALITY,2025-11,90,70.59,78.43,10,7.84,ATTENDANCE
EMP0034,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,73.39,73.39,30,22.02,PRODUCTION
EMP0034,QUALITY_RATE,2025-11,98,96.58,98.55,20,19.71,PRODUCTION
EMP0034,DEFECT_RATE,2025-11,2,3.42,58.41,10,5.84,PRODUCTION
EMP0034,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0035,ATTENDANCE_RATE,2025-11,95,100,105.26,20,21.05,ATTENDANCE
EMP0035,PUNCTUALITY,2025-11,90,90,100,10,10,ATTENDANCE
EMP0035,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,52.61,52.61,30,15.78,PRODUCTION
EMP0035,QUALITY_RATE,2025-11,98,91.45,93.32,20,18.66,PRODUCTION
EMP0035,DEFECT_RATE,2025-11,2,8.55,23.39,10,2.34,PRODUCTION
EMP0035,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0037,ATTENDANCE_RATE,2025-11,95,100,105.26,20,21.05,ATTENDANCE
EMP0037,PUNCTUALITY,2025-11,90,95,105.56,10,10.56,ATTENDANCE
EMP0037,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,73.65,73.65,30,22.1,PRODUCTION
EMP0037,QUALITY_RATE,2025-11,98,97.27,99.26,20,19.85,PRODUCTION
EMP0037,DEFECT_RATE,2025-11,2,2.73,73.26,10,7.33,PRODUCTION
EMP0037,SAFETY_INCIDENTS,2025-11,0,1,100,10,10,PRODUCTION
EMP0038,ATTENDANCE_RATE,2025-11,95,85,89.47,20,17.89,ATTENDANCE
EMP0038,PUNCTUALITY,2025-11,90,64.71,71.9,10,7.19,ATTENDANCE
EMP0038,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,72.59,72.59,30,21.78,PRODUCTION
EMP0038,QUALITY_RATE,2025-11,98,97.4,99.39,20,19.88,PRODUCTION
EMP0038,DEFECT_RATE,2025-11,2,2.6,76.88,10,7.69,PRODUCTION
EMP0038,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0039,ATTENDANCE_RATE,2025-11,95,90,94.74,20,18.95,ATTENDANCE
EMP0039,PUNCTUALITY,2025-11,90,72.22,80.25,10,8.03,ATTENDANCE
EMP0039,PRODUCTION_TARGET_ACHIEVEMENT,2025-11,100,78.87,78.87,30,23.66,PRODUCTION
EMP0039,QUALITY_RATE,2025-11,98,96.46,98.42,20,19.68,PRODUCTION
EMP0039,DEFECT_RATE,2025-11,2,3.54,56.43,10,5.64,PRODUCTION
EMP0039,SAFETY_INCIDENTS,2025-11,0,0,150,10,15,PRODUCTION
EMP0040,ATTENDANCE_RATE,2025-11,95,90,94.74,20,18.95,ATTENDANCE
