employee_code,date,shift,target_units,produced_units,defective_units,rework_units,downtime_minutes,safety_incidents
EMP0010,2026-06-18,SHIFT_A,92,53,5,2,5,0
EMP0010,2026-06-19,SHIFT_A,77,44,4,2,2,0
EMP0010,2026-06-22,SHIFT_A,77,42,5,2,27,0
EMP0010,2026-06-23,SHIFT_A,100,60,6,2,23,0
EMP0010,2026-06-24,SHIFT_A,92,47,5,3,2,0
EMP0010,2026-06-25,SHIFT_A,88,49,5,2,8,0
EMP0010,2026-06-26,SHIFT_A,85,46,5,3,25,0
EMP0010,2026-06-29,SHIFT_A,98,54,6,2,1,0
EMP0010,2026-06-30,SHIFT_A,98,57,6,2,26,0
EMP0010,2026-07-01,SHIFT_A,91,49,5,2,9,0
EMP0010,2026-07-02,SHIFT_A,80,44,4,3,22,0
EMP0010,2026-07-03,SHIFT_A,93,54,6,2,25,0
EMP0010,2026-07-06,SHIFT_A,83,49,5,3,4,0
EMP0010,2026-07-07,SHIFT_A,97,55,6,3,17,0
EMP0010,2026-07-08,SHIFT_A,94,57,6,2,5,0
EMP0010,2026-07-10,SHIFT_A,72,40,4,2,22,0
EMP0010,2026-07-13,SHIFT_A,83,45,5,2,22,0
EMP0010,2026-07-14,SHIFT_A,89,46,5,2,12,0
EMP0010,2026-07-15,SHIFT_A,73,45,5,2,30,0
EMP0010,2026-07-16,SHIFT_A,84,50,6,4,45,0
EMP0010,2026-07-17,SHIFT_A,96,56,6,4,9,0
EMP0010,2026-07-20,SHIFT_A,94,49,5,2,23,0
EMP0010,2026-07-21,SHIFT_A,74,41,4,1,11,0
EMP0010,2026-07-22,SHIFT_A,88,45,5,2,17,0
EMP0010,2026-07-23,SHIFT_A,75,41,4,2,11,0
EMP0010,2026-07-24,SHIFT_A,86,50,6,3,30,0
EMP0010,2026-07-27,SHIFT_A,84,44,5,3,23,0
EMP0010,2026-07-28,SHIFT_A,88,47,5,2,5,0
EMP0010,2026-07-29,SHIFT_A,81,49,5,2,26,0
EMP0010,2026-07-30,SHIFT_A,95,55,6,3,19,0
EMP0010,2026-07-31,SHIFT_A,78,47,5,2,44,0
EMP0010,2026-08-03,SHIFT_A,70,36,4,2,15,0
EMP0010,2026-08-04,SHIFT_A,97,51,5,2,18,0
EMP0010,2026-08-05,SHIFT_A,79,48,5,3,12,0
EMP0010,2026-08-06,SHIFT_A,92,49,5,2,8,0
EMP0010,2026-08-07,SHIFT_A,86,51,6,2,22,0
EMP0010,2026-08-10,SHIFT_A,93,52,5,3,25,0
EMP0010,2026-08-11,SHIFT_A,76,40,4,2,29,0
EMP0010,2026-08-12,SHIFT_A,93,47,5,3,16,0
EMP0010,2026-08-13,SHIFT_A,73,41,5,2,29,0
EMP0010,2026-08-14,SHIFT_A,78,42,4,2,58,0
EMP0010,2026-08-17,SHIFT_A,80,49,5,3,11,0
EMP0010,2026-08-18,SHIFT_A,79,46,5,3,24,0
EMP0010,2026-08-19,SHIFT_A,92,49,5,2,26,0
EMP0010,2026-08-20,SHIFT_A,76,40,4,1,19,0
EMP0010,2026-08-21,SHIFT_A,99,54,5,2,9,0
EMP0010,2026-08-25,SHIFT_A,70,41,4,1,10,0
EMP0010,2026-08-26,SHIFT_A,96,53,5,2,62,0
EMP0010,2026-08-27,SHIFT_A,90,52,5,3,22,0
EMP0010,2026-08-28,SHIFT_A,70,36,4,2,20,0
EMP0010,2026-08-31,SHIFT_A,96,57,6,4,24,0
EMP0010,2026-09-01,SHIFT_A,76,44,4,2,24,0
EMP0010,2026-09-02,SHIFT_A,79,44,4,2,11,0
EMP0010,2026-09-03,SHIFT_A,86,45,5,3,17,0
EMP0010,2026-09-04,SHIFT_A,84,49,5,2,4,0
EMP0010,2026-09-07,SHIFT_A,85,50,5,2,25,0
EMP0010,2026-09-08,SHIFT_A,72,37,4,2,6,0
EMP0010,2026-09-09,SHIFT_A,90,49,5,3,2,0
EMP0010,2026-09-10,SHIFT_A,73,45,5,2,11,0
EMP0010,2026-09-11,SHIFT_A,93,56,6,2,6,0
EMP0011,2025-09-11,SHIFT_B,99,76,2,1,24,0
EMP0011,2025-09-12,SHIFT_B,88,65,1,1,17,0
EMP0011,2025-09-15,SHIFT_B,87,68,1,0,14,0
EMP0011,2025-09-16,SHIFT_B,73,63,1,1,14,0
EMP0011,2025-09-17,SHIFT_B,81,68,2,1,22,0
EMP0011,2025-09-18,SHIFT_B,74,59,2,1,6,0
EMP0011,2025-09-19,SHIFT_B,72,53,2,1,12,0
EMP0011,2025-09-22,SHIFT_B,87,65,1,0,6,0
EMP0011,2025-09-23,SHIFT_B,74,55,2,1,1,0
EMP0011,2025-09-24,SHIFT_B,73,53,2,1,3,0
EMP0011,2025-09-25,SHIFT_B,77,67,1,1,19,0
EMP0011,2025-09-26,SHIFT_B,99,77,2,1,0,0
EMP0011,2025-09-29,SHIFT_B,85,69,1,0,13,0
EMP0011,2025-09-30,SHIFT_B,70,51,1,1,14,0
EMP0011,2025-10-01,SHIFT_B,73,59,1,0,22,0
EMP0011,2025-10-02,SHIFT_B,76,57,1,0,21,0
EMP0011,2025-10-03,SHIFT_B,78,61,1,1,21,0
EMP0011,2025-10-06,SHIFT_B,84,69,1,0,59,0
EMP0011,2025-10-07,SHIFT_B,71,53,1,0,7,0
EMP0011,2025-10-08,SHIFT_B,80,68,2,1,14,0
EMP0011,2025-10-09,SHIFT_B,83,63,1,1,13,0
EMP0011,2025-10-10,SHIFT_B,89,73,1,0,18,0
EMP0011,2025-10-13,SHIFT_B,82,66,2,1,26,0
EMP0011,2025-10-14,SHIFT_B,90,69,2,1,27,0
EMP0011,2025-10-15,SHIFT_B,83,61,1,1,25,0
EMP0011,2025-10-16,SHIFT_B,84,59,1,1,25,0
EMP0011,2025-10-20,SHIFT_B,81,68,2,1,23,0
EMP0011,2025-10-21,SHIFT_B,92,80,2,1,19,1
EMP0011,2025-10-22,SHIFT_B,78,56,2,1,25,0
EMP0011,2025-10-23,SHIFT_B,90,76,2,1,7,0
EMP0011,2025-10-24,SHIFT_B,79,65,1,0,1,0
EMP0011,2025-10-27,SHIFT_B,96,73,1,0,8,0
EMP0011,2025-10-28,SHIFT_B,87,70,1,1,2,1
EMP0011,2025-10-29,SHIFT_B,94,71,1,0,63,0
EMP0011,2025-10-30,SHIFT_B,96,78,2,1,18,0
EMP0011,2025-10-31,SHIFT_B,90,76,2,1,15,0
EMP0011,2025-11-03,SHIFT_B,77,54,2,1,6,0
EMP0011,2025-11-04,SHIFT_B,94,66,1,0,13,0
EMP0011,2025-11-05,SHIFT_B,71,61,1,1,33,0
EMP0011,2025-11-06,SHIFT_B,76,57,2,1,15,0
EMP0011,2025-11-07,SHIFT_B,88,66,1,1,28,0
EMP0011,2025-11-10,SHIFT_B,77,66,1,1,24,0
EMP0011,2025-11-11,SHIFT_B,70,56,1,0,27,0
EMP0011,2025-11-12,SHIFT_B,87,65,1,1,1,0
EMP0011,2025-11-13,SHIFT_B,89,65,1,1,30,0
EMP0011,2025-11-14,SHIFT_B,90,70,1,1,56,0
EMP0011,2025-11-17,SHIFT_B,84,68,1,0,13,0
EMP0011,2025-11-18,SHIFT_B,78,63,1,1,54,0
EMP0011,2025-11-19,SHIFT_B,77,64,1,1,9,0
EMP0011,2025-11-20,SHIFT_B,73,53,2,1,18,0
EMP0011,2025-11-21,SHIFT_B,94,77,2,1,22,0
EMP0011,2025-11-24,SHIFT_B,98,82,2,1,25,0
EMP0011,2025-11-25,SHIFT_B,76,57,2,1,27,0
EMP0011,2025-11-26,SHIFT_B,87,63,1,0,6,0
EMP0011,2025-11-27,SHIFT_B,85,65,2,1,18,0
EMP0011,2025-11-28,SHIFT_B,97,75,2,1,47,0
EMP0011,2025-12-01,SHIFT_B,94,70,1,0,4,0
EMP0011,2025-12-02,SHIFT_B,95,76,2,1,14,0
EMP0011,2025-12-03,SHIFT_B,98,82,2,1,19,0
EMP0011,2025-12-04,SHIFT_B,81,60,1,1,28,0
EMP0011,2025-12-05,SHIFT_B,74,63,2,1,21,0
EMP0011,2025-12-08,SHIFT_B,80,67,2,1,6,0
EMP0011,2025-12-09,SHIFT_B,74,52,1,1,8,0
EMP0011,2025-12-10,SHIFT_B,90,64,2,1,10,0
EMP0011,2025-12-11,SHIFT_B,96,72,1,0,18,0
EMP0011,2025-12-12,SHIFT_B,73,57,1,0,40,0
EMP0011,2025-12-15,SHIFT_B,81,64,2,1,20,0
EMP0011,2025-12-16,SHIFT_B,77,63,2,1,36,0
EMP0011,2025-12-17,SHIFT_B,83,72,2,1,27,0
EMP0011,2025-12-18,SHIFT_B,74,53,1,1,3,0
EMP0011,2025-12-19,SHIFT_B,93,70,2,1,2,0
EMP0011,2025-12-22,SHIFT_B,70,57,1,0,21,0
EMP0011,2025-12-23,SHIFT_B,78,62,1,0,29,0
EMP0011,2025-12-24,SHIFT_B,79,58,1,0,13,0
EMP0011,2025-12-26,SHIFT_B,76,65,1,1,50,0
EMP0011,2025-12-29,SHIFT_B,90,77,2,1,0,0
EMP0011,2025-12-30,SHIFT_B,94,78,2,1,19,0
EMP0011,2026-01-02,SHIFT_B,99,77,2,1,11,0
EMP0011,2026-01-05,SHIFT_B,70,60,1,1,32,0
EMP0011,2026-01-06,SHIFT_B,70,58,1,0,11,0
EMP0011,2026-01-07,SHIFT_B,84,66,1,1,13,0
EMP0011,2026-01-08,SHIFT_B,89,68,1,0,25,0
EMP0011,2026-01-09,SHIFT_B,92,69,1,0,40,0
EMP0011,2026-01-12,SHIFT_B,97,78,2,1,2,1
EMP0011,2026-01-13,SHIFT_B,99,81,2,1,5,0
EMP0011,2026-01-14,SHIFT_B,80,58,1,1,4,0
EMP0011,2026-01-15,SHIFT_B,95,79,2,1,29,0
EMP0011,2026-01-16,SHIFT_B,80,69,1,0,17,0
EMP0011,2026-01-19,SHIFT_B,79,66,2,1,3,0
EMP0011,2026-01-20,SHIFT_B,71,59,2,1,14,0
EMP0011,2026-01-21,SHIFT_B,86,74,1,1,15,0
EMP0011,2026-01-22,SHIFT_B,74,58,1,1,25,0
EMP0011,2026-01-23,SHIFT_B,93,80,2,1,26,0
EMP0011,2026-01-26,SHIFT_B,71,51,2,1,26,0
EMP0011,2026-01-27,SHIFT_B,74,64,2,1,9,0
EMP0011,2026-01-28,SHIFT_B,96,77,2,1,17,0
EMP0011,2026-01-29,SHIFT_B,78,57,1,1,21,0
EMP0011,2026-01-30,SHIFT_B,75,57,1,1,25,0
EMP0011,2026-02-02,SHIFT_B,70,50,1,0,7,0
EMP0011,2026-02-03,SHIFT_B,98,76,2,1,5,0
EMP0011,2026-02-05,SHIFT_B,89,69,1,1,3,0
EMP0011,2026-02-06,SHIFT_B,84,60,1,1,25,0
EMP0011,2026-02-09,SHIFT_B,97,79,2,1,1,0
EMP0011,2026-02-10,SHIFT_B,83,70,1,1,34,0
EMP0011,2026-02-11,SHIFT_B,90,64,1,0,7,0
EMP0011,2026-02-12,SHIFT_B,71,53,2,1,19,0
EMP0011,2026-02-13,SHIFT_B,74,62,1,1,21,0
EMP0011,2026-02-16,SHIFT_B,70,60,1,0,30,0
EMP0011,2026-02-17,SHIFT_B,72,59,2,1,4,0
EMP0011,2026-02-18,SHIFT_B,74,62,1,0,9,0
EMP0011,2026-02-19,SHIFT_B,88,74,2,1,18,0
EMP0011,2026-02-20,SHIFT_B,87,67,2,1,63,0
EMP0011,2026-02-23,SHIFT_B,79,59,1,0,27,0
EMP0011,2026-02-24,SHIFT_B,90,64,1,0,10,0
EMP0011,2026-02-25,SHIFT_B,91,74,1,0,2,0
EMP0011,2026-02-26,SHIFT_B,78,59,1,1,8,0
EMP0011,2026-02-27,SHIFT_B,74,56,1,1,9,0
EMP0011,2026-03-02,SHIFT_B,87,71,1,1,12,0
EMP0011,2026-03-03,SHIFT_B,99,75,2,1,13,0
EMP0011,2026-03-04,SHIFT_B,74,59,1,1,23,0
EMP0011,2026-03-05,SHIFT_B,70,53,2,1,8,0
EMP0011,2026-03-06,SHIFT_B,91,71,1,1,16,0
EMP0011,2026-03-09,SHIFT_B,95,76,2,1,25,0
EMP0011,2026-03-10,SHIFT_B,83,67,1,1,19,0
EMP0011,2026-03-11,SHIFT_B,98,70,2,1,14,0
EMP0011,2026-03-12,SHIFT_B,85,71,2,1,8,0
EMP0011,2026-03-13,SHIFT_B,78,57,2,1,39,0
EMP0011,2026-03-16,SHIFT_B,90,65,1,1,25,0
EMP0011,2026-03-17,SHIFT_B,72,53,2,1,20,0
EMP0011,2026-03-18,SHIFT_B,76,66,2,1,0,0
EMP0011,2026-03-19,SHIFT_B,89,69,2,1,14,0
EMP0011,2026-03-20,SHIFT_B,88,69,1,0,28,0
EMP0011,2026-03-23,SHIFT_B,97,75,2,1,9,0
EMP0011,2026-03-24,SHIFT_B,88,68,1,0,25,0
EMP0011,2026-03-25,SHIFT_B,100,77,2,1,13,0
EMP0011,2026-03-26,SHIFT_B,96,72,2,1,31,0
EMP0011,2026-03-27,SHIFT_B,83,60,1,0,6,0
EMP0011,2026-03-30,SHIFT_B,83,70,1,1,2,0
EMP0011,2026-03-31,SHIFT_B,73,56,1,1,11,0
EMP0011,2026-04-01,SHIFT_B,83,63,1,0,7,0
EMP0011,2026-04-02,SHIFT_B,96,71,1,1,24,0
EMP0011,2026-04-03,SHIFT_B,88,66,2,1,1,0
EMP0011,2026-04-06,SHIFT_B,84,70,2,1,11,0
EMP0011,2026-04-07,SHIFT_B,97,78,2,1,27,0
EMP0011,2026-04-08,SHIFT_B,72,51,1,1,27,1
EMP0011,2026-04-09,SHIFT_B,73,53,2,1,20,0
EMP0011,2026-04-10,SHIFT_B,78,56,2,1,27,0
EMP0011,2026-04-13,SHIFT_B,91,78,2,1,29,0
EMP0011,2026-04-14,SHIFT_B,70,57,1,0,16,0
EMP0011,2026-04-15,SHIFT_B,81,67,1,0,15,0
EMP0011,2026-04-16,SHIFT_B,89,66,1,0,9,0
EMP0011,2026-04-17,SHIFT_B,73,61,1,0,20,0
EMP0011,2026-04-20,SHIFT_B,90,78,2,1,11,0
EMP0011,2026-04-21,SHIFT_B,74,53,2,1,10,0
EMP0011,2026-04-22,SHIFT_B,86,74,1,0,22,0
EMP0011,2026-04-23,SHIFT_B,92,66,1,0,50,0
EMP0011,2026-04-24,SHIFT_B,87,64,1,0,29,0
EMP0011,2026-04-27,SHIFT_B,74,62,1,0,20,0
EMP0011,2026-04-28,SHIFT_B,98,72,1,1,19,0
EMP0011,2026-04-29,SHIFT_B,80,60,1,0,22,0
EMP0011,2026-04-30,SHIFT_B,88,64,1,0,19,0
EMP0011,2026-05-04,SHIFT_B,96,80,2,1,4,0
EMP0011,2026-05-05,SHIFT_B,88,62,1,1,5,0
EMP0011,2026-05-06,SHIFT_B,76,62,1,0,0,0
EMP0011,2026-05-07,SHIFT_B,75,55,2,1,21,0
EMP0011,2026-05-08,SHIFT_B,91,71,1,0,12,0
EMP0011,2026-05-11,SHIFT_B,78,63,2,1,4,0
EMP0011,2026-05-12,SHIFT_B,88,73,1,0,10,0
EMP0011,2026-05-13,SHIFT_B,89,67,1,1,12,0
EMP0011,2026-05-14,SHIFT_B,70,60,1,0,21,0
EMP0011,2026-05-15,SHIFT_B,92,67,2,1,6,0
EMP0011,2026-05-18,SHIFT_B,76,57,2,1,13,0
EMP0011,2026-05-19,SHIFT_B,96,80,2,1,5,0
EMP0011,2026-05-20,SHIFT_B,91,70,1,0,15,0
EMP0011,2026-05-21,SHIFT_B,96,72,1,1,16,0
EMP0011,2026-05-22,SHIFT_B,83,60,2,1,36,0
EMP0011,2026-05-25,SHIFT_B,88,66,2,1,19,0
EMP0011,2026-05-26,SHIFT_B,86,67,1,0,13,0
EMP0011,2026-05-27,SHIFT_B,91,71,1,1,75,0
EMP0011,2026-05-28,SHIFT_B,90,76,2,1,9,0
EMP0011,2026-05-29,SHIFT_B,98,72,1,1,17,0
EMP0011,2026-06-01,SHIFT_B,82,64,1,1,7,0
EMP0011,2026-06-02,SHIFT_B,71,60,1,1,7,0
EMP0011,2026-06-04,SHIFT_B,81,64,1,0,9,0
EMP0011,2026-06-05,SHIFT_B,95,71,2,1,11,0
EMP0011,2026-06-08,SHIFT_B,86,68,1,1,33,0
EMP0011,2026-06-09,SHIFT_B,85,70,2,1,10,0
EMP0011,2026-06-10,SHIFT_B,81,68,2,1,9,0
EMP0011,2026-06-11,SHIFT_B,76,59,1,0,0,0
EMP0011,2026-06-12,SHIFT_B,93,69,2,1,18,0
EMP0011,2026-06-15,SHIFT_B,76,56,1,0,30,0
EMP0011,2026-06-16,SHIFT_B,84,67,1,0,22,0
EMP0011,2026-06-17,SHIFT_B,88,75,2,1,27,0
EMP0011,2026-06-18,SHIFT_B,72,61,1,1,11,0
EMP0011,2026-06-19,SHIFT_B,85,63,1,0,17,0
EMP0011,2026-06-22,SHIFT_B,75,64,1,1,1,0
EMP0011,2026-06-23,SHIFT_B,98,69,2,1,28,0
EMP0011,2026-06-24,SHIFT_B,98,80,2,1,29,0
EMP0011,2026-06-25,SHIFT_B,88,66,2,1,29,0
EMP0011,2026-06-26,SHIFT_B,100,79,2,1,1,0
EMP0011,2026-06-29,SHIFT_B,74,55,1,1,61,0
EMP0011,2026-06-30,SHIFT_B,80,67,2,1,30,0
EMP0011,2026-07-01,SHIFT_B,88,71,1,1,35,0
EMP0011,2026-07-02,SHIFT_B,70,57,2,1,25,0
EMP0011,2026-07-03,SHIFT_B,96,78,2,1,3,0
EMP0011,2026-07-06,SHIFT_B,87,71,1,1,9,0
EMP0011,2026-07-07,SHIFT_B,82,63,1,1,24,0
EMP0011,2026-07-08,SHIFT_B,90,73,1,0,3,0
EMP0011,2026-07-09,SHIFT_B,83,59,1,0,48,0
EMP0011,2026-07-10,SHIFT_B,95,80,2,1,5,0
EMP0011,2026-07-13,SHIFT_B,80,69,1,0,14,0
EMP0011,2026-07-14,SHIFT_B,97,73,1,0,19,0
EMP0011,2026-07-15,SHIFT_B,85,69,2,1,14,0
EMP0011,2026-07-17,SHIFT_B,90,73,2,1,22,0
EMP0011,2026-07-21,SHIFT_B,72,54,1,0,16,0
EMP0011,2026-07-22,SHIFT_B,84,67,1,0,5,0
EMP0011,2026-07-23,SHIFT_B,73,62,1,0,32,0
EMP0011,2026-07-24,SHIFT_B,80,62,1,0,19,0
EMP0011,2026-07-27,SHIFT_B,70,52,2,1,20,0
EMP0011,2026-07-28,SHIFT_B,70,56,1,0,15,0
EMP0011,2026-07-29,SHIFT_B,94,67,1,0,16,0
EMP0011,2026-07-30,SHIFT_B,78,64,1,0,30,0
EMP0011,2026-07-31,SHIFT_B,92,67,2,1,27,0
EMP0011,2026-08-03,SHIFT_B,92,77,2,1,2,0
EMP0011,2026-08-04,SHIFT_B,77,61,2,1,19,0
EMP0011,2026-08-05,SHIFT_B,91,65,1,0,11,0
EMP0011,2026-08-06,SHIFT_B,80,62,1,1,20,0
EMP0011,2026-08-07,SHIFT_B,73,63,2,1,55,0
EMP0011,2026-08-10,SHIFT_B,71,59,2,1,1,0
EMP0011,2026-08-11,SHIFT_B,81,63,1,1,9,0
EMP0011,2026-08-12,SHIFT_B,80,63,1,1,27,0
EMP0011,2026-08-13,SHIFT_B,75,58,1,1,27,0
EMP0011,2026-08-14,SHIFT_B,87,64,2,1,28,0
EMP0011,2026-08-17,SHIFT_B,99,76,2,1,5,0
EMP0011,2026-08-18,SHIFT_B,85,69,2,1,13,0
EMP0011,2026-08-19,SHIFT_B,83,67,1,1,26,0
EMP0011,2026-08-20,SHIFT_B,74,56,1,0,29,0
EMP0011,2026-08-21,SHIFT_B,81,67,1,1,18,0
EMP0011,2026-08-24,SHIFT_B,81,60,1,1,39,0
EMP0011,2026-08-25,SHIFT_B,71,60,2,1,20,0
EMP0011,2026-08-27,SHIFT_B,71,53,1,1,26,0
EMP0011,2026-08-28,SHIFT_B,84,72,2,1,25,0
EMP0011,2026-08-31,SHIFT_B,91,74,1,1,35,0
EMP0011,2026-09-01,SHIFT_B,77,58,1,1,8,0
EMP0011,2026-09-03,SHIFT_B,72,58,1,1,5,0
EMP0011,2026-09-04,SHIFT_B,99,72,2,1,39,0
EMP0011,2026-09-07,SHIFT_B,89,76,2,1,14,0
EMP0011,2026-09-08,SHIFT_B,80,67,1,0,6,0
EMP0011,2026-09-09,SHIFT_B,73,57,1,1,6,0
EMP0011,2026-09-10,SHIFT_B,75,62,1,0,10,0
EMP0011,2026-09-11,SHIFT_B,96,75,2,1,0,0
EMP0012,2025-09-11,SHIFT_C,85,67,2,1,1,0
EMP0012,2025-09-12,SHIFT_C,78,63,1,1,2,0
EMP0012,2025-09-15,SHIFT_C,92,63,1,0,14,0
EMP0012,2025-09-16,SHIFT_C,76,56,2,1,2,0
EMP0012,2025-09-17,SHIFT_C,71,51,1,0,1,0
EMP0012,2025-09-18,SHIFT_C,79,58,1,0,30,0
EMP0012,2025-09-22,SHIFT_C,90,65,2,1,16,0
EMP0012,2025-09-23,SHIFT_C,80,60,1,0,11,0
EMP0012,2025-09-24,SHIFT_C,76,62,2,1,15,0
EMP0012,2025-09-25,SHIFT_C,100,72,1,0,13,0
EMP0012,2025-09-26,SHIFT_C,71,53,2,1,30,0
EMP0012,2025-09-29,SHIFT_C,100,68,1,0,62,0
EMP0012,2025-09-30,SHIFT_C,70,49,1,1,13,0
EMP0012,2025-10-01,SHIFT_C,99,80,2,1,3,0
EMP0012,2025-10-02,SHIFT_C,82,65,1,0,0,0
EMP0012,2025-10-03,SHIFT_C,94,74,2,1,29,0
EMP0012,2025-10-06,SHIFT_C,70,55,1,1,13,0
EMP0012,2025-10-07,SHIFT_C,78,57,1,1,3,0
EMP0012,2025-10-08,SHIFT_C,78,57,1,1,20,0
EMP0012,2025-10-09,SHIFT_C,81,65,2,1,5,0
EMP0012,2025-10-10,SHIFT_C,95,68,2,1,1,0
EMP0012,2025-10-13,SHIFT_C,96,77,2,1,23,0
EMP0012,2025-10-14,SHIFT_C,100,68,2,1,17,0
EMP0012,2025-10-15,SHIFT_C,76,57,2,1,4,0
EMP0012,2025-10-16,SHIFT_C,86,70,1,1,15,0
EMP0012,2025-10-17,SHIFT_C,92,67,2,1,5,0
EMP0012,2025-10-20,SHIFT_C,80,54,1,1,11,0
EMP0012,2025-10-21,SHIFT_C,84,61,1,1,17,0
EMP0012,2025-10-22,SHIFT_C,70,49,1,0,21,0
EMP0012,2025-10-23,SHIFT_C,70,49,1,1,10,0
EMP0012,2025-10-24,SHIFT_C,94,75,2,1,4,0
EMP0012,2025-10-27,SHIFT_C,83,66,1,1,29,0
EMP0012,2025-10-28,SHIFT_C,72,55,2,1,1,0
EMP0012,2025-10-29,SHIFT_C,91,66,1,1,2,0
EMP0012,2025-10-30,SHIFT_C,90,72,2,1,25,0
EMP0012,2025-10-31,SHIFT_C,71,57,1,1,28,0
EMP0012,2025-11-03,SHIFT_C,90,73,2,1,20,0
EMP0012,2025-11-04,SHIFT_C,80,56,1,0,41,0
EMP0012,2025-11-05,SHIFT_C,71,49,1,1,28,0
EMP0012,2025-11-06,SHIFT_C,96,72,1,1,13,0
EMP0012,2025-11-07,SHIFT_C,88,70,2,1,29,0
EMP0012,2025-11-10,SHIFT_C,94,65,1,0,11,0
EMP0012,2025-11-11,SHIFT_C,93,64,1,0,71,0
EMP0012,2025-11-12,SHIFT_C,74,54,1,1,8,0
EMP0012,2025-11-13,SHIFT_C,87,61,2,1,13,0
EMP0012,2025-11-14,SHIFT_C,88,64,1,1,6,0
EMP0012,2025-11-17,SHIFT_C,98,78,2,1,12,0
EMP0012,2025-11-18,SHIFT_C,71,50,2,1,13,1
EMP0012,2025-11-19,SHIFT_C,93,75,2,1,67,0
EMP0012,2025-11-20,SHIFT_C,95,72,1,0,14,0
EMP0012,2025-11-21,SHIFT_C,85,59,1,1,18,0
EMP0012,2025-11-24,SHIFT_C,88,60,1,1,13,0
EMP0012,2025-11-25,SHIFT_C,95,68,1,0,18,0
EMP0012,2025-11-26,SHIFT_C,98,69,2,1,22,0
EMP0012,2025-11-27,SHIFT_C,100,81,2,1,12,0
EMP0012,2025-11-28,SHIFT_C,97,76,2,1,26,0
EMP0012,2025-12-01,SHIFT_C,70,50,2,1,6,0
EMP0012,2025-12-02,SHIFT_C,100,69,1,1,16,0
EMP0012,2025-12-03,SHIFT_C,83,62,1,0,21,0
EMP0012,2025-12-04,SHIFT_C,88,62,2,1,0,0
EMP0012,2025-12-05,SHIFT_C,82,57,2,1,16,0
EMP0012,2025-12-08,SHIFT_C,76,56,1,0,29,0
EMP0012,2025-12-09,SHIFT_C,79,61,2,1,27,0
EMP0012,2025-12-10,SHIFT_C,84,59,1,0,22,0
EMP0012,2025-12-11,SHIFT_C,77,61,1,0,46,0
EMP0012,2025-12-12,SHIFT_C,89,64,1,1,26,0
EMP0012,2025-12-15,SHIFT_C,78,60,1,1,22,0
EMP0012,2025-12-16,SHIFT_C,80,57,1,1,75,0
EMP0012,2025-12-17,SHIFT_C,99,70,1,0,3,0
EMP0012,2025-12-18,SHIFT_C,75,54,1,0,9,0
EMP0012,2025-12-19,SHIFT_C,71,53,2,1,21,0
EMP0012,2025-12-22,SHIFT_C,92,71,2,1,16,0
EMP0012,2025-12-23,SHIFT_C,71,49,1,1,12,0
EMP0012,2025-12-24,SHIFT_C,88,70,1,0,29,0
EMP0012,2025-12-26,SHIFT_C,73,56,1,0,33,0
EMP0012,2025-12-29,SHIFT_C,85,67,1,1,13,0
EMP0012,2026-01-02,SHIFT_C,93,73,1,0,11,0
EMP0012,2026-01-05,SHIFT_C,93,73,2,1,6,0
EMP0012,2026-01-06,SHIFT_C,94,76,2,1,32,0
EMP0012,2026-01-07,SHIFT_C,91,73,1,0,15,0
EMP0012,2026-01-08,SHIFT_C,89,63,1,1,5,0
EMP0012,2026-01-09,SHIFT_C,99,79,2,1,7,0
EMP0012,2026-01-12,SHIFT_C,74,57,2,1,22,0
EMP0012,2026-01-13,SHIFT_C,71,48,1,0,1,0
EMP0012,2026-01-14,SHIFT_C,85,67,1,0,19,0
EMP0012,2026-01-15,SHIFT_C,85,62,1,0,7,0
EMP0012,2026-01-16,SHIFT_C,100,68,1,1,20,0
EMP0012,2026-01-19,SHIFT_C,95,72,2,1,14,0
EMP0012,2026-01-20,SHIFT_C,84,69,2,1,2,0
EMP0012,2026-01-21,SHIFT_C,100,72,1,1,3,0
EMP0012,2026-01-22,SHIFT_C,75,58,1,0,26,0
EMP0012,2026-01-23,SHIFT_C,96,74,1,0,10,0
EMP0012,2026-01-26,SHIFT_C,97,65,1,1,23,0
EMP0012,2026-01-27,SHIFT_C,97,66,1,1,30,0
EMP0012,2026-01-28,SHIFT_C,85,65,2,1,13,0
EMP0012,2026-01-29,SHIFT_C,96,73,1,0,7,0
EMP0012,2026-01-30,SHIFT_C,79,56,1,0,20,0
EMP0012,2026-02-02,SHIFT_C,72,49,1,1,21,0
EMP0012,2026-02-03,SHIFT_C,74,53,2,1,43,0
EMP0012,2026-02-05,SHIFT_C,71,50,2,1,1,0
EMP0012,2026-02-06,SHIFT_C,80,54,2,1,17,0
EMP0012,2026-02-09,SHIFT_C,80,60,2,1,57,0
EMP0012,2026-02-10,SHIFT_C,92,73,1,0,27,0
EMP0012,2026-02-11,SHIFT_C,92,71,1,1,20,0
EMP0012,2026-02-12,SHIFT_C,75,55,1,1,14,0
EMP0012,2026-02-13,SHIFT_C,79,62,1,0,18,0
EMP0012,2026-02-16,SHIFT_C,90,66,2,1,2,0
EMP0012,2026-02-17,SHIFT_C,100,82,2,1,7,0
EMP0012,2026-02-18,SHIFT_C,81,66,2,1,61,0
EMP0012,2026-02-19,SHIFT_C,77,63,1,1,5,0
EMP0012,2026-02-20,SHIFT_C,74,55,2,1,6,0
